street,street number,complete address,long,lat,commune,neighborhood
ESTADO PLURINACIONAL DE BOLIVIA,5990,5990 ESTADO PLURINACIONAL DE BOLIVIA,-58.5078551,-34.5741015,12,VILLA PUEYRREDON
ALBARELLOS AV.,2602,2602 ALBARELLOS AV.,-58.5066397,-34.5757468,12,VILLA PUEYRREDON
GRAL. JOSE GERVASIO ARTIGAS,5397,"5397 ARTIGAS, JOSE GERVASIO, GRAL.",-58.5025349,-34.5780249,12,VILLA PUEYRREDON
OBISPO SAN ALBERTO,2206,2206 OBISPO SAN ALBERTO,-58.4982008,-34.577506,12,VILLA PUEYRREDON
BOYACA AV.,48,48 BOYACA AV.,-58.4571593,-34.6261731,7,FLORES
CHORROARIN AV.,74,74 CHORROARIN,-58.4785739,-34.5988255,15,AGRONOMIA
CHORROARIN AV.,91,91 CHORROARIN,-58.4783633,-34.5985762,15,PATERNAL
CHORROARIN AV.,95,95 CHORROARIN,-58.4783414,-34.5985174,15,PATERNAL
BOYACA AV.,375,375 BOYACA AV.,-58.459289,-34.6227685,7,FLORES
BOYACA AV.,433,433 BOYACA AV.,-58.4597471,-34.622114,7,FLORES
WARNES AV.,2650,2650 WARNES AV.,-58.4760919,-34.5971288,15,PATERNAL
WARNES AV.,2576,2576 WARNES AV.,-58.4743353,-34.5971059,15,PATERNAL
BOYACA AV.,885,885 BOYACA,-58.4630488,-34.6174968,7,FLORES
WARNES AV.,2635,2635 WARNES AV.,-58.4750283,-34.5969373,15,PATERNAL
WARNES AV.,2401,2401 WARNES AV.,-58.4710162,-34.5962922,15,PATERNAL
GAONA AV.,2639,2639 GAONA AV.,-58.4636846,-34.6153808,11,VILLA GRAL MITRE
GAONA AV.,2339,2339 GAONA AV.,-58.4599737,-34.613991,11,VILLA GRAL MITRE
GARMENDIA,4892,4892 GARMENDIA AV.,-58.4649594,-34.5947527,15,CHACARITA
MANUEL RICARDO TRELLES,702,"702 TRELLES, MANUEL R.",-58.4590586,-34.6179473,7,FLORES
NEUQUEN,1828,1828 NEUQUEN,-58.4588817,-34.6160476,7,FLORES
NEUQUEN,1810,1810 NEUQUEN,-58.4586183,-34.6159762,7,FLORES
GARMENDIA,4886,4886 GARMENDIA AV.,-58.4650586,-34.5948483,15,PATERNAL
GARMENDIA,4849,4879 GARMENDIA AV.,-58.4651125,-34.5947458,15,PATERNAL
MANUEL RICARDO TRELLES,1062,"1062 TRELLES, MANUEL R.",-58.4606044,-34.6146732,7,FLORES
DEL CAMPO AV.,1106,1106 DEL CAMPO AV.,-58.4654076,-34.5919796,15,PATERNAL
NEUQUEN,2160,2160 NEUQUEN,-58.4634214,-34.6174682,7,FLORES
NEUQUEN,2304,2304 NEUQUEN,-58.4659295,-34.6185467,7,FLORES
NEUQUEN,2512,2512 NEUQUEN,-58.468673,-34.6196067,7,FLORES
NEUQUEN,2710,2710 NEUQUEN,-58.4712777,-34.6204134,7,FLORES
NEUQUEN,2986,2966 NEUQUEN,-58.474296,-34.6213511,7,FLORES
GAONA AV.,3687,3687 GAONA AV.,-58.4765709,-34.6216391,11,VILLA SANTA RITA
ELCANO AV.,4632,4632 ELCANO AV.,-58.4659009,-34.590094,15,CHACARITA
ELCANO AV.,4629,4629 ELCANO AV.,-58.4660285,-34.5899714,15,CHACARITA
ELCANO AV.,4635,4635 ELCANO AV.,-58.4660829,-34.5900227,15,CHACARITA
ELCANO AV.,4625,4625 ELCANO AV.,-58.4659923,-34.5899372,15,CHACARITA
ELCANO AV.,4619,4619 ELCANO AV.,-58.4659379,-34.5898859,15,CHACARITA
GAONA AV.,3073,3073 GAONA AV.,-58.4688805,-34.6175728,11,VILLA GRAL MITRE
GAONA AV.,3053,3035 GAONA AV.,-58.4685095,-34.6174105,11,VILLA GRAL MITRE
ELCANO AV.,4389,4389 ELCANO AV.,-58.4627566,-34.5868962,15,CHACARITA
ELCANO AV.,4381,4381 ELCANO AV.,-58.462684,-34.5868429,15,CHACARITA
GAVILAN,1010,1010 GAVILAN,-58.4649631,-34.6178802,7,FLORES
GAVILAN,806,806 GAVILAN,-58.4639068,-34.6200476,7,FLORES
ELCANO AV.,4375,4375 ELCANO AV.,-58.4626476,-34.5868098,15,CHACARITA
ELCANO AV.,4241,4241 ELCANO AV.,-58.4605312,-34.5856807,15,CHACARITA
GAVILAN,610,610 GAVILAN,-58.4629247,-34.6220468,7,FLORES
ELCANO AV.,4241,4241 ELCANO AVE,-58.4605249,-34.5856922,15,CHACARITA
ELCANO AV.,4243,4243 ELCANO AVE,-58.4605718,-34.5856925,15,CHACARITA
GAVILAN,510,510 GAVILAN,-58.4623503,-34.6231941,7,FLORES
DR. JUAN FELIPE ARANGUREN,2497,"2497 ARANGUREN, JUAN F., DR.",-58.4664952,-34.6233979,7,FLORES
TRIUNVIRATO AV.,2922,2922 TRIUNVIRATO AV.,-58.4639519,-34.5849887,15,VILLA ORTUZA
TRIUNVIRATO AV.,2934,2934 TRIUNVIRATO AV.,-58.4640786,-34.5849474,15,VILLA ORTUZA
TRIUNVIRATO AV.,3075,3075 TRIUNVIRATO AV.,-58.4659203,-34.5841588,15,VILLA ORTUZA
TRIUNVIRATO AV.,3095,3095 TRIUNVIRATO AV.,-58.4661206,-34.5840936,15,VILLA ORTUZA
TRIUNVIRATO AV.,3172,3172 TRIUNVIRATO AVE,-58.466876,-34.5840393,15,VILLA ORTUZA
TRIUNVIRATO AV.,3174,3174 TRIUNVIRATO AVE,-58.4669717,-34.5840081,15,VILLA ORTUZA
ESTADO PLURINACIONAL DE BOLIVIA,816,816 ESTADO PLURINACIONAL DE BOLIVIA,-58.4690941,-34.6217901,7,FLORES
ESTADO PLURINACIONAL DE BOLIVIA,608,608 ESTADO PLURINACIONAL DE BOLIVIA,-58.4680793,-34.6238377,7,FLORES
TRIUNVIRATO AV.,3319,3319 TRIUNVIRATO AV.,-58.4688428,-34.5831842,15,VILLA ORTUZA
TRIUNVIRATO AV.,3399,3399 TRIUNVIRATO AV.,-58.4693472,-34.5830201,15,VILLA ORTUZA
TRIUNVIRATO AV.,3426,3426 TRIUNVIRATO AV.,-58.4699418,-34.5830413,15,VILLA ORTUZA
TRIUNVIRATO AV.,3440,3440 TRIUNVIRATO AV.,-58.470115,-34.5829849,15,VILLA ORTUZA
TRIUNVIRATO AV.,3529,3529 TRIUNVIRATO AV.,-58.4714345,-34.5823638,15,VILLA ORTUZA
TRIUNVIRATO AV.,3641,3641 TRIUNVIRATO AV.,-58.4728293,-34.581939,15,VILLA ORTUZA
FRAY CAYETANO RODRIGUEZ,56,56 FRAY CAYETANO RODRIGUEZ,-58.4630739,-34.6281161,7,FLORES
FRAY CAYETANO RODRIGUEZ,28,28 FRAY CAYETANO RODRIGUEZ,-58.4630701,-34.6281265,7,FLORES
TRIUNVIRATO AV.,3661,3661 TRIUNVIRATO AV.,-58.4731834,-34.5818238,15,VILLA ORTUZA
DEL CAMPO AV.,1653,1653 DEL CAMPO AV.,-58.4706905,-34.5875988,15,PATERNAL
DEL CAMPO AV.,1599,1599 DEL CAMPO AV.,-58.4700714,-34.5879483,15,VILLA ORTUZA
DEL CAMPO AV.,1335,1335 DEL CAMPO AV.,-58.4672474,-34.5901721,15,VILLA ORTUZA
DEL CAMPO AV.,1316,1316 DEL CAMPO AV.,-58.4674828,-34.5902141,15,PATERNAL
AVALOS,995,995 AVALOS,-58.4732703,-34.5877622,15,PARQUE CHAS
QUIROS,2997,2997 QUIROS,-58.4766218,-34.5901992,15,PARQUE CHAS
HIPOLITO YRIGOYEN AV.,2310,"2310 YRIGOYEN, HIPOLITO",-58.3992287,-34.6108605,3,BALVANERA
CHORROARIN AV.,323,323 CHORROARIN AV.,-58.476842,-34.594548,15,PATERNAL
CHORROARIN AV.,322,322 CHORROARIN AV.,-58.477,-34.5945751,15,AGRONOMIA
CHORROARIN AV.,225,225 CHORROARIN AV.,-58.4774895,-34.5963628,15,PATERNAL
CHORROARIN AV.,210,210 CHORROARIN AV.,-58.4779207,-34.5969456,15,AGRONOMIA
RIVADAVIA AV.,1989,1989 RIVADAVIA AV.,-58.3946058,-34.6093049,3,BALVANERA
RIVADAVIA AV.,2035,2035 RIVADAVIA AV.,-58.3953312,-34.6093541,3,BALVANERA
RIVADAVIA AV.,2059,2059 RIVADAVIA AV.,-58.3957365,-34.6093814,3,BALVANERA
RIVADAVIA AV.,2241,2241 RIVADAVIA AV.,-58.398163,-34.6095636,3,BALVANERA
RIVADAVIA AV.,2261,2261 RIVADAVIA AV.,-58.3983802,-34.6095805,3,BALVANERA
DE LOS CONSTITUYENTES AV.,3797,3797 DE LOS CONSTITUYENTES AV.,-58.4866364,-34.5869743,15,PARQUE CHAS
DE LOS CONSTITUYENTES AV.,3810,3810 DE LOS CONSTITUYENTES AV.,-58.4870078,-34.5867812,15,AGRONOMIA
RIVADAVIA AV.,2293,2293 RIVADAVIA AV.,-58.3987803,-34.6095965,3,BALVANERA
DE LOS CONSTITUYENTES AV.,4089,Av. De los Constituyentes 4089,-58.4885417,-34.5849773,15,PARQUE CHAS
RIVADAVIA AV.,2319,2319 RIVADAVIA AV.,-58.3994509,-34.609662,3,BALVANERA
DE LOS CONSTITUYENTES AV.,4148,De Los Constituyentes Av. 4148/52,-58.4891915,-34.584567,12,VILLA PUEYRREDON
RIVADAVIA AV.,2339,2339 RIVADAVIA AV.,-58.3996958,-34.6096809,3,BALVANERA
RIVADAVIA AV.,2539,2539 RIVADAVIA AV.,-58.4024596,-34.609846,3,BALVANERA
RIVADAVIA AV.,2559,2559 RIVADAVIA AV.,-58.4027313,-34.6098613,3,BALVANERA
RIVADAVIA AV.,2577,2577 RIVADAVIA AV.,-58.4029785,-34.6098752,3,BALVANERA
RIVADAVIA AV.,2585,2585 RIVADAVIA AV.,-58.4030734,-34.6098806,3,BALVANERA
DE LOS CONSTITUYENTES AV.,4308,4308 DE LOS CONSTITUYENTES AV.,-58.4904802,-34.5834574,12,VILLA PUEYRREDON
RIVADAVIA AV.,2729,2729 RIVADAVIA AV.,-58.4049728,-34.6099833,3,BALVANERA
RIVADAVIA AV.,2743,2743 RIVADAVIA AV.,-58.4051955,-34.6099957,3,BALVANERA
RIVADAVIA AV.,2775,2775 RIVADAVIA AV.,-58.4055179,-34.6100134,3,BALVANERA
RIVADAVIA AV.,2851,2851 RIVADAVIA AV.,-58.4068267,-34.6101789,3,BALVANERA
RIVADAVIA AV.,2853,2853 RIVADAVIA AV.,-58.4068822,-34.6100802,3,BALVANERA
DE LOS CONSTITUYENTES AV.,4575,Av. De los Constituyentes 4575,-58.4921891,-34.5817973,12,VILLA URQUIZA
RIVADAVIA AV.,2965,2965 RIVADAVIA AV.,-58.4081119,-34.6101908,3,BALVANERA
RIVADAVIA AV.,2975,2975 RIVADAVIA AV.,-58.40841,-34.61022,3,BALVANERA
RIVADAVIA AV.,3119,3119 RIVADAVIA AV.,-58.4106604,-34.6103864,3,BALVANERA
DE LOS CONSTITUYENTES AV.,4612,DE LOS CONSTITUYENTES AV. 4612,-58.4927422,-34.5815198,12,VILLA PUEYRREDON
RIVADAVIA AV.,3129,3129 RIVADAVIA AV.,-58.4107753,-34.6103947,3,BALVANERA
RIVADAVIA AV.,3137,3137 RIVADAVIA AV.,-58.4108988,-34.6104036,3,BALVANERA
RIVADAVIA AV.,3219,3219 RIVADAVIA AV.,-58.4120032,-34.6104769,3,BALVANERA
RIVADAVIA AV.,3257,3257 RIVADAVIA AV.,-58.4122113,-34.6104919,3,BALVANERA
DE LOS CONSTITUYENTES AV.,5287,5287 DE LOS CONSTITUYENTES AV.,-58.4984884,-34.5769143,12,VILLA URQUIZA
JUAN DE GARAY AV.,1475,"1475 GARAY, JUAN DE AV.",-58.386783,-34.6270183,1,CONSTITUCION
COCHRANE,2491,2491 COCHRANE,-58.5031434,-34.5767542,12,VILLA PUEYRREDON
ESTADO PLURINACIONAL DE BOLIVIA,5595,5595 ESTADO PLURINACIONAL DE BOLIVIA,-58.5050782,-34.5771821,12,VILLA PUEYRREDON
LA PLATA AV.,1321,1321 LA PLATA AV.,-58.4260389,-34.6306938,7,PARQUE CHACABUCO
LA PLATA AV.,1331,1331 LA PLATA AV.,-58.4259805,-34.630961,7,PARQUE CHACABUCO
LA PLATA AV.,1599,1599 LA PLATA AV.,-58.4253238,-34.6335751,7,PARQUE CHACABUCO
LA PLATA AV.,1689,1689 LA PLATA AV.,-58.4250725,-34.6347194,7,PARQUE CHACABUCO
LA PLATA AV.,1891,1891 LA PLATA AV.,-58.4245429,-34.6365829,7,PARQUE CHACABUCO
LA PLATA AV.,2193,2193 LA PLATA AV.,-58.4236823,-34.6398805,7,PARQUE CHACABUCO
14 DE JULIO,711,711 14 DE JULIO,-58.4620871,-34.5848337,15,VILLA ORTUZA
CHARLONE,1322,1322 CHARLONE,-58.4610092,-34.58079,15,VILLA ORTUZA
AVELLANEDA AV.,2520,2520 AVELLANEDA AV.,-58.4663934,-34.6248143,7,FLORES
AVELLANEDA AV.,2420,2420 AVELLANEDA AV.,-58.4648352,-34.6243567,7,FLORES
SANTA FE AV.,3205,3205 SANTA FE AVE,-58.4102607,-34.588814,14,PALERMO
SANTA FE AV.,3215,3215 SANTA FE AVE,-58.4104171,-34.5887076,14,PALERMO
SANTA FE AV.,3281,3281 SANTA FE AV.,-58.4112557,-34.588163,14,PALERMO
CHARLONE,1580,1580 CHARLONE,-58.4645502,-34.5806819,15,VILLA ORTUZA
AVELLANEDA AV.,2210,2210 AVELLANEDA AV.,-58.4623563,-34.6234997,7,FLORES
AVELLANEDA AV.,2220,2220 AVELLANEDA AV.,-58.4624381,-34.6235284,7,FLORES
SANTA FE AV.,3441,3441 SANTA FE AV.,-58.4133808,-34.5867511,14,PALERMO
SANTA FE AV.,3485,3485 SANTA FE AV.,-58.4138021,-34.5864721,14,PALERMO
CHARLONE,2008,2008 CHARLONE,-58.4697848,-34.5805265,15,VILLA ORTUZA
AVELLANEDA AV.,2038,2038 AVELLANEDA AV.,-58.4600106,-34.6226734,7,FLORES
JULIAN ALVAREZ,2510,"2510 ALVAREZ, JULIAN",-58.4139307,-34.5862394,14,PALERMO
AVELLANEDA AV.,2010,2010 AVELLANEDA AV.,-58.4598385,-34.6226129,7,FLORES
CHARLONE,2022,2022 CHARLONE,-58.469942,-34.580645,15,VILLA ORTUZA
SANTA FE AV.,3539,3539 SANTA FE AV.,-58.4143421,-34.5861138,14,PALERMO
SANTA FE AV.,3591,3591 SANTA FE AV.,-58.4147393,-34.5858507,14,PALERMO
SANTA FE AV.,3645,3645 SANTA FE AV.,-58.4152452,-34.585514,14,PALERMO
AVELLANEDA AV.,1852,1852 AVELLANEDA AV.,-58.456752,-34.6215346,7,FLORES
DONADO,1410,1410 DONADO,-58.4709125,-34.5790837,15,VILLA ORTUZA
SANTA FE AV.,3841,3841 SANTA FE AV.,-58.4175774,-34.5840495,14,PALERMO
DR. JUAN FELIPE ARANGUREN,1981,"1981 ARANGUREN, JUAN F., DR.",-58.4602874,-34.6212143,7,FLORES
SANTA FE AV.,3857,3857 SANTA FE AV.,-58.4177623,-34.5839227,14,PALERMO
SANTA FE AV.,3867,3867 SANTA FE AV.,-58.4175286,-34.5839677,14,PALERMO
GRAL. MARIANO ACHA,1197,"1197 ACHA, MARIANO, GRAL.",-58.4720514,-34.5816849,15,VILLA ORTUZA
DR. JUAN FELIPE ARANGUREN,2179,"2179 ARANGUREN, JUAN F., DR.",-58.4626017,-34.6220978,7,FLORES
SANTA FE AV.,3879,3879 SANTA FE AV.,-58.4179085,-34.5837307,14,PALERMO
DE LOS INCAS AV.,4499,4495 DE LOS INCAS AV.,-58.4742063,-34.5811333,15,VILLA ORTUZA
DE LOS INCAS AV.,4331,4331 DE LOS INCAS AV.,-58.4725432,-34.5802013,15,VILLA ORTUZA
SANTA FE AV.,3991,3991 SANTA FE AV.,-58.4190827,-34.5828714,14,PALERMO
DE LOS INCAS AV.,4191,4191 DE LOS INCAS AV.,-58.4705975,-34.5790866,15,VILLA ORTUZA
DE LOS INCAS AV.,4152,4152 DE LOS INCAS AV.,-58.4701841,-34.5790362,15,VILLA ORTUZA
SANTA FE AV.,3977,3977 SANTA FE AV.,-58.4192454,-34.5827535,14,PALERMO
SANTA FE AV.,3989,3989 SANTA FE AV.,-58.4196565,-34.5824674,14,PALERMO
SANTA FE AV.,3993,3993 SANTA FE AV.,-58.4194519,-34.5826016,14,PALERMO
GRAL. JOSE GERVASIO ARTIGAS,475,"475 ARTIGAS, JOSE GERVASIO, GRAL.",-58.4659334,-34.6249725,7,FLORES
DE LOS INCAS AV.,3989,3989 DE LOS INCAS AV.,-58.4679376,-34.5775695,15,VILLA ORTUZA
DE LOS INCAS AV.,3808,3808 DE LOS INCAS AV.,-58.4659044,-34.5766578,15,VILLA ORTUZA
SANTA FE AV.,3999,3999 SANTA FE AV.,-58.419864,-34.5823357,14,PALERMO
DE LOS INCAS AV.,3731,3731 DE LOS INCAS AV.,-58.465355,-34.5760995,15,VILLA ORTUZA
DE LOS INCAS AV.,3554,3554 DE LOS INCAS AV.,-58.4634077,-34.5752659,15,VILLA ORTUZA
DR. JUAN FELIPE ARANGUREN,2653,"2653 ARANGUREN, JUAN F., DR.",-58.4687,-34.624063,7,FLORES
SARMIENTO AV.,2715,2715 SARMIENTO AV.,-58.4198869,-34.5804302,14,PALERMO
FOREST AV.,1506,1506 FOREST AV.,-58.4635748,-34.5749417,15,VILLA ORTUZA
DR. JUAN FELIPE ARANGUREN,2863,"2863 ARANGUREN, JUAN F., DR.",-58.4716392,-34.6249794,7,FLORES
SARMIENTO AV.,2999,2999 SARMIENTO AV.,-58.4173408,-34.5775787,14,PALERMO
DR. JUAN FELIPE ARANGUREN,2889,2889 ARANGUREN JUAN F DR,-58.4717898,-34.6250231,7,FLORES
LA PAMPA,3702,3702 LA PAMPA,-58.4674141,-34.5725998,15,VILLA ORTUZA
SARMIENTO AV.,2991,2991 SARMIENTO AV.,-58.4173963,-34.5775546,14,PALERMO
SARMIENTO AV.,3349,3349 SARMIENTO AV.,-58.4154704,-34.5755805,14,PALERMO
NAZCA AV.,763,763 NAZCA AV.,-58.47271,-34.6235974,7,FLORES
NAZCA AV.,775,775 NAZCA AV.,-58.4727665,-34.6234718,7,FLORES
NAZCA AV.,797,797 NAZCA AV.,-58.4728491,-34.6232882,7,FLORES
NAZCA AV.,951,951 NAZCA AV.,-58.4737119,-34.621369,7,FLORES
NAZCA AV.,999,999 NAZCA AV.,-58.473765,-34.621248,7,FLORES
NAZCA AV.,1041,1041 NAZCA AV.,-58.473907,-34.620911,7,FLORES
DEL LIBERTADOR AV.,2602,2602 DEL LIBERTADOR AV.,-58.407126,-34.578702,14,PALERMO
NAZCA AV.,1065,1065 NAZCA AV.,-58.4739376,-34.6208368,7,FLORES
LA PAMPA,4020,4020 LA PAMPA,-58.4701857,-34.5741661,15,VILLA ORTUZA
LA PAMPA,4208,4208 LA PAMPA,-58.4719626,-34.5751818,15,VILLA ORTUZA
NAZCA AV.,844,844 NAZCA AV.,-58.4733618,-34.6226412,7,FLORES
NAZCA AV.,824,824 NAZCA AV.,-58.4732524,-34.6228844,7,FLORES
CERVIÑO AV,3189,3189 CERVIÑO AV,-58.4048687,-34.5816216,14,PALERMO
CERVIÑO AV,3389,3389 CERVIÑO AV,-58.4067531,-34.5809422,14,PALERMO
DR. JUAN FELIPE ARANGUREN,3175,"3175 ARANGUREN, JUAN F., DR.",-58.4759356,-34.6261481,7,FLORES
LA PAMPA,4402,4402 LA PAMPA,-58.4737459,-34.5762022,15,VILLA ORTUZA
CABELLO,3906,3906 CABELLO,-58.4142913,-34.579665,14,PALERMO
LA PAMPA,4746,4746 LA PAMPA,-58.4762869,-34.5776448,15,VILLA ORTUZA
ALVAREZ THOMAS AV.,2395,2395 ALVAREZ THOMAS AV.,-58.4751493,-34.5772261,15,VILLA ORTUZA
SARMIENTO,3399,3399 SARMIENTO,-58.4133853,-34.6061241,3,BALVANERA
ALVAREZ THOMAS AV.,2339,2339 ALVAREZ THOMAS AV.,-58.4746741,-34.5773366,15,VILLA ORTUZA
CABELLO,3402,3402 CABELLO,-58.4089077,-34.5813498,14,PALERMO
SARMIENTO,3335,3335 SARMIENTO,-58.4127756,-34.6062439,3,BALVANERA
ARGERICH,614,614 ARGERICH,-58.4738746,-34.6254341,7,FLORES
ALVAREZ THOMAS AV.,2281,2281 ALVAREZ THOMAS AV.,-58.4730871,-34.5777027,15,VILLA ORTUZA
ALVAREZ THOMAS AV.,2263,2263 ALVAREZ THOMAS AV.,-58.4728942,-34.5777514,15,VILLA ORTUZA
ALVAREZ THOMAS AV.,2175,2175 ALVAREZ THOMAS AV.,-58.4718384,-34.5779928,15,VILLA ORTUZA
CABELLO,3212,3212 CABELLO,-58.4069004,-34.5819806,14,PALERMO
ALVAREZ THOMAS AV.,2091,2091 ALVAREZ THOMAS AV.,-58.4702056,-34.5783487,15,VILLA ORTUZA
SARMIENTO,2777,2777 SARMIENTO,-58.4055884,-34.6064853,3,BALVANERA
ALVAREZ THOMAS AV.,1951,1951 ALVAREZ THOMAS AV.,-58.4690433,-34.5785963,15,VILLA ORTUZA
CORONEL DIAZ AV.,2506,"2506 DIAZ, CNEL. AV.",-58.4061585,-34.5832481,14,PALERMO
SARMIENTO,2637,2637 SARMIENTO,-58.4040094,-34.6063746,3,BALVANERA
GENERAL LAS HERAS AV.,3255,3255 LAS HERAS GENERAL AV.,-58.4066726,-34.5831911,14,PALERMO
ALVAREZ THOMAS AV.,1695,1695 ALVAREZ THOMAS AVE,-58.4658914,-34.5789233,15,VILLA ORTUZA
DIRECTORIO AV.,120,120 DIRECTORIO AVE,-58.4285402,-34.6273274,7,PARQUE CHACABUCO
ALVAREZ THOMAS AV.,1693,1693 ALVAREZ THOMAS AVE,-58.465855,-34.578915,15,VILLA ORTUZA
ALVAREZ THOMAS AV.,1689,1689 ALVAREZ THOMAS AV.,-58.465782,-34.5788985,15,VILLA ORTUZA
ALVAREZ THOMAS AV.,1489,1489 ALVAREZ THOMAS AV.,-58.4631406,-34.5783145,15,VILLA ORTUZA
GENERAL LAS HERAS AV.,3291,3291 LAS HERAS GENERAL AV.,-58.4068718,-34.5831338,14,PALERMO
ALVAREZ THOMAS AV.,1475,1475 ALVAREZ THOMAS AV.,-58.4627366,-34.5782848,15,VILLA ORTUZA
GENERAL LAS HERAS AV.,3345,3345 LAS HERAS GENERAL AV.,-58.4076178,-34.5829038,14,PALERMO
GENERAL LAS HERAS AV.,3361,3361 LAS HERAS GENERAL AV.,-58.4078484,-34.5828327,14,PALERMO
JOSE MARIA MORENO AV.,810,"810 MORENO, JOSE MARIA AV.",-58.4336707,-34.6283188,7,PARQUE CHACABUCO
GENERAL LAS HERAS AV.,3391,3391 LAS HERAS GENERAL AV.,-58.4079915,-34.5827886,14,PALERMO
GENERAL LAS HERAS AV.,3641,3641 LAS HERAS GENERAL AV.,-58.4107264,-34.5819756,14,PALERMO
BARTOLOME MITRE,1838,"1838 MITRE, BARTOLOME",-58.3926003,-34.6080512,3,BALVANERA
BARTOLOME MITRE,1818,"1818 MITRE, BARTOLOME",-58.3924543,-34.608044,3,BALVANERA
GENERAL LAS HERAS AV.,3655,3655 LAS HERAS GENERAL AV.,-58.41078,-34.5819603,14,PALERMO
BARTOLOME MITRE,1906,"1906 MITRE, BARTOLOME",-58.393613,-34.608265,3,BALVANERA
GENERAL LAS HERAS AV.,3621,3621 LAS HERAS GENERAL AV.,-58.410849,-34.5819407,14,PALERMO
JOSE MARIA MORENO AV.,1221,"1221 MORENO, JOSE MARIA AV.",-58.4327845,-34.632893,7,PARQUE CHACABUCO
RAUL SCALABRINI ORTIZ AV.,3012,"3012 SCALABRINI ORTIZ, RAUL",-58.4109384,-34.5816367,14,PALERMO
BARTOLOME MITRE,2146,2146 MITRE BARTOLOME,-58.3969796,-34.6083498,3,BALVANERA
BARTOLOME MITRE,2136,2136 MITRE BARTOLOME,-58.3968129,-34.6083376,3,BALVANERA
BARTOLOME MITRE,2126,2126 MITRE BARTOLOME,-58.3967399,-34.6083323,3,BALVANERA
BARTOLOME MITRE,2132,2132 MITRE BARTOLOME,-58.3967027,-34.6083295,3,BALVANERA
GENERAL LAS HERAS AV.,3743,3743 LAS HERAS GENERAL AV.,-58.4117404,-34.5818092,14,PALERMO
BARTOLOME MITRE,2316,"2316 MITRE, BARTOLOME",-58.3994115,-34.6085227,3,BALVANERA
JOSE MARIA MORENO AV.,1506,"1506 MORENO, JOSE MARIA AV.",-58.4322042,-34.6362184,7,PARQUE CHACABUCO
BARTOLOME MITRE,2332,"2332 MITRE, BARTOLOME",-58.3995766,-34.6085335,3,BALVANERA
GENERAL LAS HERAS AV.,3923,3923 LAS HERAS GENERAL AVE,-58.4144282,-34.5816218,14,PALERMO
BARTOLOME MITRE,2350,"2350 MITRE, BARTOLOME",-58.3998249,-34.6085498,3,BALVANERA
GENERAL LAS HERAS AV.,3927,3927 LAS HERAS GENERAL AVE,-58.4144666,-34.5816193,14,PALERMO
LAFINUR,2906,2906 LAFINUR,-58.4151245,-34.5814295,14,PALERMO
BARTOLOME MITRE,2610,"2610 MITRE, BARTOLOME",-58.4035252,-34.6087431,3,BALVANERA
JOSE MARIA MORENO AV.,1808,"1808 MORENO, JOSE MARIA AV.",-58.4315018,-34.6395794,7,PARQUE CHACABUCO
BARTOLOME MITRE,2624,"2624 MITRE, BARTOLOME",-58.4037706,-34.6087559,3,BALVANERA
GENERAL LAS HERAS AV.,4027,4027 LAS HERAS GENERAL AV.,-58.4155195,-34.5815498,14,PALERMO
BARTOLOME MITRE,2670,"2670 MITRE, BARTOLOME",-58.4041541,-34.6087759,3,BALVANERA
GENERAL LAS HERAS AV.,4061,4061 LAS HERAS GENERAL AV.,-58.4160662,-34.5815012,14,PALERMO
GENERAL LAS HERAS AV.,4163,4163 LAS HERAS GENERAL AV.,-58.4178952,-34.5813892,14,PALERMO
GENERAL LAS HERAS AV.,4175,4175 LAS HERAS GENERAL AV.,-58.4181827,-34.5813669,14,PALERMO
JOSE MARIA MORENO AV.,1751,"1751 MORENO, JOSE MARIA AV.",-58.4318122,-34.6388464,7,PARQUE CHACABUCO
GENERAL LAS HERAS AV.,4185,4185 LAS HERAS GENERAL AV.,-58.418471,-34.5813501,14,PALERMO
GENERAL LAS HERAS AV.,4221,4221 LAS HERAS GENERAL AV.,-58.4187461,-34.5813282,14,PALERMO
BARTOLOME MITRE,2819,"2819 MITRE, BARTOLOME",-58.4066152,-34.6092026,3,BALVANERA
GENERAL LAS HERAS AV.,4207,4207 LAS HERAS GENERAL AV.,-58.4190171,-34.5813018,14,PALERMO
BARTOLOME MITRE,2819,"2819 MITRE, BARTOLOME",-58.4072816,-34.6092661,3,BALVANERA
BARTOLOME MITRE,2856,"2856 MITRE, BARTOLOME",-58.4076183,-34.6093019,3,BALVANERA
GENERAL LAS HERAS AV.,4245,4245 LAS HERAS GENERAL AV.,-58.419322,-34.5812806,14,PALERMO
BARTOLOME MITRE,2866,"2866 MITRE, BARTOLOME",-58.4079988,-34.6093348,3,BALVANERA
GENERAL LAS HERAS AV.,4265,4265 LAS HERAS GENERAL AV.,-58.4196178,-34.5812689,14,PALERMO
BARTOLOME MITRE,2908,"2908 MITRE, BARTOLOME",-58.4082913,-34.6093698,3,BALVANERA
GENERAL LAS HERAS AV.,4270,4270 LAS HERAS GENERAL AV.,-58.4195492,-34.58152,14,PALERMO
BARTOLOME MITRE,2870,"2870 MITRE, BARTOLOME",-58.4083093,-34.6092668,3,BALVANERA
GENERAL LAS HERAS AV.,4240,4240 LAS HERAS GENERAL AV.,-58.419374,-34.5815294,14,PALERMO
BARTOLOME MITRE,2984,"2984 MITRE, BARTOLOME",-58.408752,-34.60942,3,BALVANERA
